"ID2009","Candidate","State","Constituency_No2009","Position2009","Sex","Party2009","Constituency_Name2009","Vote_Share_Percentage2009","Margin_Percentage2009","ReNominated","ID2014","Candidate2014","Constituency_No2014","Position2014","Party2014","Constituency_Name2014","Vote_Share_Percentage2014","Margin_Percentage2014","PostGraduate","CriminalCase","Moveable","Immoveable"
2501,"K. ASUNGBA SANGTAM","Nagaland",1,2,"M","INC","NAGALAND",29.35,28.67,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2601,"SANJAY BHOI","Odisha",1,1,"M","INC","BARGARH",43.21,10.7,1,2601,"SANJAY BHOI",1,3,"INC","BARGARH",24.45,22.11,0,0,3e+05,1400000
2601,"DR. HAMID HUSSAIN","Odisha",1,2,"M","BJD","BARGARH",32.51,15.35,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,553475,NA
2602,"HEMANAND BISWAL","Odisha",2,1,"M","INC","SUNDARGARH",36.53,1.52,1,2602,"HEMANAND BISWAL",2,3,"INC","SUNDARGARH",26.65,25.08,0,0,2750787,3e+05
2602,"JUAL ORAM","Odisha",2,2,"M","BJP","SUNDARGARH",35.01,25.29,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,70300000,9700000
2603,"AMARNATH PRADHAN","Odisha",3,1,"M","INC","SAMBALPUR",38.09,1.86,1,2603,"AMARNATH PRADHAN",3,3,"INC","SAMBALPUR",24.6,23.25,0,0,4590188,221000
2603,"ROHIT PUJARI","Odisha",3,2,"M","BJD","SAMBALPUR",36.23,17.38,1,2603,"SURESH PUJARI",3,2,"BJP","SAMBALPUR",33.33,8.73,0,0,NA,NA
2604,"YASHBANT NARAYAN SINGH LAGURI","Odisha",4,1,"M","BJD","KEONJHAR",43.63,14.18,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,75000,5e+05
2604,"DHANURJAYA SIDU","Odisha",4,2,"M","INC","KEONJHAR",29.45,11.06,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1267000,27600000
2605,"LAXMAN TUDU","Odisha",5,1,"M","BJD","MAYURBHANJ",31.12,8.02,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,73000,1e+05
2605,"SUDAM MARNDI","Odisha",5,2,"M","JMM","MAYURBHANJ",23.09,4.81,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2612521,4655000
2606,"SRIKANT KUMAR JENA","Odisha",6,1,"M","INC","BALASORE",35.18,4.36,1,2606,"SHRIKANTA KUMAR JENA",6,3,"INC","BALASORE",26.44,25.06,0,0,1761117,6540000
2606,"ARUN DEY","Odisha",6,2,"M","NCP","BALASORE",30.82,6.17,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2606,"MAHAMEGHA BAHAN AIRA KHARABELA SWAIN","Odisha",6,3,"M","BJP","BALASORE",24.65,21.78,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,896000,1900000
2607,"ARJUN CHARAN SETHI","Odisha",7,1,"M","BJD","BHADRAK",44.86,5.91,1,2607,"ARJUN CHARAN SETHI",7,1,"BJD","BHADRAK",46.46,16.59,1,0,350000,10700000
2607,"ANANTA PRASAD SETHI","Odisha",7,2,"M","INC","BHADRAK",38.95,25.77,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1080911,8730000
2608,"MOHAN JENA","Odisha",8,1,"M","BJD","JAJPUR",53.03,15.63,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,986404,1e+06
2608,"AMIYA KANTA MALLIK","Odisha",8,2,"M","INC","JAJPUR",37.4,31.42,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,495000,11200000
2609,"TATHAGATA SATPATHY","Odisha",9,1,"M","BJD","DHENKANAL",46.53,21.78,1,2609,"TATHAGATA SATPATHY",9,1,"BJD","DHENKANAL",43.5,13.18,0,0,815930,3400000
2609,"CHANDRA SEKHAR TRIPATHI","Odisha",9,2,"M","INC","DHENKANAL",24.75,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,266234,2900000
2609,"RUDRANARAYAN PANY","Odisha",9,3,"M","BJP","DHENKANAL",24.32,22.06,1,2609,"RUDRA NARAYAN PANY",9,2,"BJP","DHENKANAL",30.32,9.8,0,0,51003,7e+05
26010,"KALIKESH NARAYAN SINGH DEO","Odisha",10,1,"M","BJD","BOLANGIR",42.5,8.98,1,26010,"KALIKESH NARAYAN SINGH DEO",10,1,"BJD","BOLANGIR",38.75,8.91,0,1,2.6e+07,12600000
26010,"NARASINGHA MISHRA","Odisha",10,2,"M","INC","BOLANGIR",33.53,14.58,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5980984,6450000
26011,"BHAKTA CHARAN DAS","Odisha",11,1,"M","INC","KALAHANDI",41.06,15.74,1,26011,"BHAKTA CHARAN DAS",11,3,"INC","KALAHANDI",27.56,25.69,1,0,1499130,5100000
26011,"SUBASH CHANDRA NAYAK","Odisha",11,2,"M","BJD","KALAHANDI",25.32,2.64,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,826575,9e+05
26011,"BIKRAM KESHARI DEO","Odisha",11,3,"M","BJP","KALAHANDI",22.68,18.57,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10600000,42200000
26012,"PRADEEP KUMAR MAJHI","Odisha",12,1,"M","INC","NABARANGPUR",38.93,3.79,1,26012,"PRADEEP KUMAR MAJHI",12,2,"INC","NABARANGPUR",36.38,22.84,0,0,970000,1
26012,"DOMBURU MAJHI","Odisha",12,2,"M","BJD","NABARANGPUR",35.15,15.35,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,240000,15100000
26013,"RUDRAMADHAB RAY","Odisha",13,1,"M","BJD","KANDHAMAL",44.55,21.34,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1267647,3120000
26013,"SUZIT KUMAR PADHI","Odisha",13,2,"M","INC","KANDHAMAL",23.22,2.44,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1240000,8500000
26013,"ASHOK SAHU","Odisha",13,3,"M","BJP","KANDHAMAL",20.77,17.11,1,26017,"ASHOK SAHU",17,3,"BJP","PURI",20.76,19.49,0,0,2026058,3500000
26014,"BHARTRUHARI MAHTAB","Odisha",14,1,"M","BJD","CUTTACK",57.17,29.05,1,26014,"BHARTRUHARI MAHATAB",14,1,"BJD","CUTTACK",53.76,31.35,1,0,17600000,35700000
26014,"BIBHUTI BHUSAN MISHRA","Odisha",14,2,"M","INC","CUTTACK",28.13,18.89,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2350000,9500000
26015,"BAIJAYANT PANDA","Odisha",15,1,"M","BJD","KENDRAPARA",51.13,12.93,1,26015,"BAIJAYANT PANDA",15,1,"BJD","KENDRAPARA",52.74,18.4,0,0,8.9e+07,72800000
26015,"RANJIB BISWAL","Odisha",15,2,"M","INC","KENDRAPARA",38.2,30.02,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,13300000,5596250
26016,"BIBHU PRASAD TARAI","Odisha",16,1,"M","CPI","JAGATSINGHPUR",46.5,7.8,1,26016,"BIBHU PRASAD TARAI",16,2,"INC","JAGATSINGHPUR",30.75,20.38,1,0,582437,388000
26016,"RABINDRA KUMAR SETHY","Odisha",16,2,"M","INC","JAGATSINGHPUR",38.7,28.62,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6110000,10400000
26017,"PINAKI MISRA","Odisha",17,1,"M","BJD","PURI",48.01,23.22,1,26017,"PINAKI MISRA",17,1,"BJD","PURI",50.33,25.34,0,0,6500000,2.9e+08
26017,"DEBENDRA NATH MANSINGH","Odisha",17,2,"M","INC","PURI",24.79,1.8,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1448492,3007200
26017,"BRAJA KISHORE TRIPATHY","Odisha",17,3,"M","BJP","PURI",22.99,21.67,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,9025864,1100000
26018,"PRASANNA KUMAR PATASANI","Odisha",18,1,"M","BJD","BHUBANESWAR",56.32,35.55,1,26018,"PRASANNA KUMAR PATASANI",18,1,"BJD","BHUBANESWAR",49.25,21.25,1,0,252178,1225000
26018,"SANTOSH MOHANTY","Odisha",18,2,"M","INC","BHUBANESWAR",20.77,7.56,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,577799,6385000
26019,"NITYANANDA PRADHAN","Odisha",19,1,"M","BJD","ASKA",59.82,33.17,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3256470,4590000
26019,"RAMACHANDRA RATH","Odisha",19,2,"M","INC","ASKA",26.65,20.64,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4799056,NA
26020,"SIDHANT MOHAPATRA","Odisha",20,1,"M","BJD","BERHAMPUR",44.99,8.06,1,26020,"SIDHANT MOHAPATRA",20,1,"BJD","BERHAMPUR",43.97,14.11,1,0,3415916,3850000
26020,"CHANDRA SEKHAR SAHU","Odisha",20,2,"M","INC","BERHAMPUR",36.93,25.83,1,26020,"CHANDRA SEKHAR SAHU",20,2,"INC","BERHAMPUR",29.87,12.32,1,0,1551047,6700000
26021,"JAYARAM PANGI","Odisha",21,1,"M","BJD","KORAPUT",41.18,12.69,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1219872,4962800
26021,"GIRIDHAR GAMANG","Odisha",21,2,"M","INC","KORAPUT",28.49,13.79,1,26021,"GIRIDHAR GAMANG",21,2,"INC","KORAPUT",37.98,28.9,1,0,118577,310000
2701,"NARAYANASAMY","Puducherry",1,1,"M","INC","PUDUCHERRY",49.41,15.1,1,2701,"V. NARAYANASAMY",1,2,"INC","PUDUCHERRY",26.35,8.42,1,0,NA,NA
2701,"RAMADASS. M","Puducherry",1,2,"M","PMK","PUDUCHERRY",34.32,25.66,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2801,"PARTAP SINGH BAJWA","Punjab",1,1,"M","INC","GURDASPUR",48,0.89,1,2801,"PARTAP SINGH BAJWA",1,2,"INC","GURDASPUR",33.2,16.57,0,0,NA,NA
2801,"VINOD KHANNA","Punjab",1,2,"M","BJP","GURDASPUR",47.1,45.45,1,2801,"VINOD KHANNA",1,1,"BJP","GURDASPUR",46.25,13.05,0,0,NA,NA
2802,"NAVJOT SINGH SIDHU","Punjab",2,1,"M","BJP","AMRITSAR",48.13,0.84,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
2802,"OM PARKASH SONI","Punjab",2,2,"M","INC","AMRITSAR",47.29,45.93,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2803,"DR. RATTAN SINGH AJNALA","Punjab",3,1,"M","SAD","KHADOOR SAHIB",49.44,3.41,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2803,"RANA GURJEET SINGH","Punjab",3,2,"M","INC","KHADOOR SAHIB",46.03,44.62,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2804,"MOHINDER SINGH KAYPEE","Punjab",4,1,"M","INC","JALANDHAR",45.36,4.05,1,2805,"MOHINDER SINGH KAYPEE",5,2,"INC","HOSHIARPUR",34.65,12.45,1,0,NA,NA
2804,"HANS RAJ HANS","Punjab",4,2,"M","SAD","JALANDHAR",41.31,30.91,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2805,"SANTOSH CHOWDHARY","Punjab",5,1,"F","INC","HOSHIARPUR",42.55,0.04,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2805,"SOM PARKASH","Punjab",5,2,"M","BJP","HOSHIARPUR",42.51,30.26,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2806,"RAVNEET SINGH","Punjab",6,1,"M","INC","ANANDPUR SAHIB",44.75,7.43,1,2807,"RAVNEET SINGH BITTU",7,1,"INC","LUDHIANA",27.3,1.79,0,0,NA,NA
2806,"DR. DALJIT SINGH CHEEMA","Punjab",6,2,"M","SAD","ANANDPUR SAHIB",37.32,24.27,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2807,"MANISH TEWARI","Punjab",7,1,"M","INC","LUDHIANA",53.08,13.43,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2807,"GURCHARAN SINGH GALIB","Punjab",7,2,"M","SAD","LUDHIANA",39.65,35.79,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2808,"SUKHDEV SINGH","Punjab",8,1,"M","INC","FATEHGARH SAHIB",46.96,4.09,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
2808,"CHARANJIT SINGH ATWAL","Punjab",8,2,"M","SAD","FATEHGARH SAHIB",42.86,35.05,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
2809,"PARAMJIT KAUR GULSHAN","Punjab",9,1,"F","SAD","FARIDKOT",49.19,6.67,1,2809,"PARAMJIT KAUR GULSHAN",9,2,"SAD","FARIDKOT",26.96,2.62,1,0,NA,NA
2809,"SUKHWINDER SINGH DANNY","Punjab",9,2,"M","INC","FARIDKOT",42.52,38.82,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
28010,"SHER SINGH GHUBAYA","Punjab",10,1,"M","SAD","FEROZPUR",47.12,2.2,1,28010,"SHER SINGH GHUBAYA",10,1,"SAD","FIROZPUR",44.14,2.84,0,0,NA,NA
28010,"JAGMEET SINGH BRAR","Punjab",10,2,"M","INC","FEROZPUR",44.92,41.81,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
28011,"HARSIMRAT KAUR BADAL","Punjab",11,1,"F","SAD","BATHINDA",50.51,11.54,1,28011,"HARSIMRAT KAUR BADAL",11,1,"SAD","BATHINDA",43.74,1.65,0,0,NA,NA
28011,"RANINDER SINGH","Punjab",11,2,"M","INC","BATHINDA",38.97,35.62,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
28012,"VIJAY INDER SINGLA","Punjab",12,1,"M","INC","SANGRUR",38.52,4.39,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
28012,"SUKHDEV SINGH DHINDSA","Punjab",12,2,"M","SAD","SANGRUR",34.13,21.78,1,28012,"SUKHDEV SINGH DHINDSA",12,2,"SAD","SANGRUR",29.24,12.74,0,0,NA,NA
28013,"PRENEET KAUR","Punjab",13,1,"F","INC","PATIALA",50.66,10.4,1,28013,"PRENEET KAUR",13,2,"INC","PATIALA",30.75,0.41,0,0,NA,NA
28013,"PREM SINGH CHANDUMAJRA","Punjab",13,2,"M","SAD","PATIALA",40.26,34.08,1,2806,"PREM SINGH CHANDUMAJRA",6,1,"SAD","ANANDPUR SAHIB",31.97,2.18,1,0,NA,NA
2901,"BHARAT RAM MEGHWAL","Rajasthan",1,1,"M","INC","GANGANAGAR",52.39,15.46,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1106000,3800000
2901,"NIHAL CHAND","Rajasthan",1,2,"M","BJP","GANGANAGAR",36.93,33.73,1,2901,"NIHALCHAND",1,1,"BJP","GANGANAGAR",52.37,23.21,0,0,1039167,1540000
2902,"ARJUN RAM MEGHWAL","Rajasthan",2,1,"M","BJP","BIKANER",42.92,3.44,1,2902,"ARJUN RAM MEGHWAL",2,1,"BJP","BIKANER",62.91,33.14,0,0,6700,2500000
2902,"REWAT RAM PANWAR","Rajasthan",2,2,"M","INC","BIKANER",39.48,32.58,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1627000,13900000
2903,"RAM SINGH KASWAN","Rajasthan",3,1,"M","BJP","CHURU",46.94,1.55,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3858761,23700000
2903,"RAFIQUE MANDELIA","Rajasthan",3,2,"M","INC","CHURU",45.39,42.19,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,39300000,11500000
2904,"SHEESH RAM OLA","Rajasthan",4,1,"M","INC","JHUNJHUNU",50.89,10.85,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,801620,2600000
2904,"DR DASRATH SINGH SHEKHAWAT","Rajasthan",4,2,"M","BJP","JHUNJHUNU",40.04,36.39,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1333508,17900000
2905,"MAHADEV SINGH","Rajasthan",5,1,"M","INC","SIKAR",44.79,20.6,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2195517,4175000
2905,"SUBHASH MAHARIA","Rajasthan",5,2,"M","BJP","SIKAR",24.18,1.9,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9175227,1.7e+07
2905,"AMARARAM","Rajasthan",5,3,"M","CPM","SIKAR",22.28,18.09,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,25900000,1550000
2906,"LAL CHAND KATARIA","Rajasthan",6,1,"M","INC","JAIPUR RURAL",40.53,7.61,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1870401,28900000
2906,"RAO RAJENDRA SINGH","Rajasthan",6,2,"M","BJP","JAIPUR RURAL",32.92,14.33,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7346938,38700000
2907,"MAHESH JOSHI","Rajasthan",7,1,"M","INC","JAIPUR",48.89,1.98,1,2907,"DR. MAHESH JOSHI",7,2,"INC","JAIPUR",24.99,20.74,0,0,4172500,7065000
2907,"GHANSHYAM TIWARI","Rajasthan",7,2,"M","BJP","JAIPUR",46.91,46.1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14800000,32900000
2908,"JITENDRA SINGH","Rajasthan",8,1,"M","INC","ALWAR",59.02,20.53,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,52900000,54600000
2908,"DR.KIRAN YADAV","Rajasthan",8,2,"F","BJP","ALWAR",38.48,37.87,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2336267,15300000
2909,"RATAN SINGH","Rajasthan",9,1,"M","INC","BHARATPUR",53.76,14.53,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5041747,6600000
2909,"KHEMCHAND","Rajasthan",9,2,"M","BJP","BHARATPUR",39.23,35.1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,640000,NA
29010,"KHILADI LAL BAIRWA","Rajasthan",10,1,"M","INC","KARAULI-DHOLPUR",44.3,6.1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2972340,59800000
29010,"DR MANOJ RAJORIA","Rajasthan",10,2,"M","BJP","KARAULI-DHOLPUR",38.2,30.01,1,29010,"MANOJ RAJORIYA",10,1,"BJP","KARAULI-DHOLPUR",47.57,3.22,1,0,3474000,9300000
29011,"KIRODI LAL","Rajasthan",11,1,"M","IND","DAUSA",51.54,16.37,1,29011,"DR. KIRODI LAL",11,2,"NPEP","DAUSA",28.98,9.5,1,0,3088556,5400000
29011,"QUMMER RUBBANI","Rajasthan",11,2,"M","IND","DAUSA",35.17,28.14,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
29012,"NAMO NARAIN","Rajasthan",12,1,"M","INC","TONK-SAWAI MADHOPUR",46.82,0.04,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3506236,2500000
29012,"KIRORI SINGH BAINSLA","Rajasthan",12,2,"M","BJP","TONK-SAWAI MADHOPUR",46.78,43.86,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,416668,6e+05
29013,"SACHIN PILOT","Rajasthan",13,1,"M","INC","AJMER",52.59,9.87,1,29013,"SACHIN PILOT",13,2,"INC","AJMER",40.29,39.21,0,0,6375558,40900000
29013,"KIRAN MAHESHWARI","Rajasthan",13,2,"F","BJP","AJMER",42.72,41.53,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5100435,4400000
29014,"DR. JYOTI MIRDHA","Rajasthan",14,1,"F","INC","NAGAUR",54.64,25.44,1,29014,"DR JYOTI MIRDHA",14,2,"INC","NAGAUR",33.82,17.89,1,0,6968305,32100000
29014,"BINDU CHAUDHARY","Rajasthan",14,2,"F","BJP","NAGAUR",29.21,17.99,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1076963,4363500
29015,"BADRI RAM JAKHAR","Rajasthan",15,1,"M","INC","PALI",53.62,27.21,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,42700000,36300000
29015,"PUSP JAIN","Rajasthan",15,2,"M","BJP","PALI",26.41,11.41,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3274222,1075000
29016,"CHANDRESH KUMARI","Rajasthan",16,1,"F","INC","JODHPUR",53.06,14.43,1,29016,"CHANDRESH KUMARI",16,2,"INC","JODHPUR",28.14,26.74,0,0,2266732,1.2e+08
29016,"JASWANT SINGH BISNOI","Rajasthan",16,2,"M","BJP","JODHPUR",38.63,35.21,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
29017,"HARISH CHOUDHARY","Rajasthan",17,1,"M","INC","BARMER",53.04,15.17,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5081349,672500
29017,"MANVENDRA SINGH","Rajasthan",17,2,"M","BJP","BARMER",37.87,35.48,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5239867,5434500
29018,"DEVJI PATEL","Rajasthan",18,1,"M","BJP","JALORE",33.67,8.62,1,29018,"DEVJI PATEL",18,1,"BJP","JALORE",53.39,35.06,0,0,4259330,6740000
29018,"BUTA SINGH","Rajasthan",18,2,"M","IND","JALORE",25.05,5.43,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2070656,10800000
29019,"RAGHUVIR SINGH MEENA","Rajasthan",19,1,"M","INC","UDAIPUR",54.27,21.75,1,29019,"RAGHUVIR SINGH",19,2,"INC","UDAIPUR",35.5,32.67,0,0,1273882,5900000
29019,"MAHAVEER BHAGORA","Rajasthan",19,2,"M","BJP","UDAIPUR",32.52,28.92,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1720708,5450000
29020,"TARACHAND BHAGORA","Rajasthan",20,1,"M","INC","BANSWARA",53.75,25.94,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2633517,3587309
29020,"HAKARU MAIDA","Rajasthan",20,2,"M","BJP","BANSWARA",27.8,18.5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1979700,5235000
29021,"(DR.)GIRIJA VYAS","Rajasthan",21,1,"F","INC","CHITTORGARH",50.28,9.16,1,29021,"GIRIJA VYAS",21,2,"INC","CHITTORGARH",32.95,31.11,1,0,5901353,3e+06
29021,"SHRICHAND KRIPLANI","Rajasthan",21,2,"M","BJP","CHITTORGARH",41.13,38.66,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3571850,2212836
29022,"GOPAL SINGH","Rajasthan",22,1,"M","INC","RAJSAMAND",49.82,7.77,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1861816,2374250
29022,"RASA SINGH RAWAT","Rajasthan",22,2,"M","BJP","RAJSAMAND",42.06,39.73,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1681773,1787225
29023,"DR. C. P. JOSHI","Rajasthan",23,1,"M","INC","BHILWARA",54.76,17.94,1,2906,"DR. C.P. JOSHI",6,2,"INC","JAIPUR RURAL",29.6,26.48,1,0,5854233,13700000
29023,"VIJAYENDRA PAL SINGH","Rajasthan",23,2,"M","BJP","BHILWARA",36.82,33.09,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12900000,22900000
29024,"IJYARAJ SINGH","Rajasthan",24,1,"M","INC","KOTA",52.87,12.19,1,29024,"IJYARAJ SINGH",24,2,"INC","KOTA",38.45,36.98,1,0,8961144,1.67e+08
29024,"SHYAM SHARMA","Rajasthan",24,2,"M","BJP","KOTA",40.69,38.58,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2485251,7922361
29025,"DUSHYANT SINGH","Rajasthan",25,1,"M","BJP","JHALAWAR-BARAN",49.22,6.06,1,29025,"DUSHYANT SINGH",25,1,"BJP","JHALAWAR-BARAN",58.98,24.56,1,0,18300000,45800000
29025,"URMILA JAIN \BHAYA\","Rajasthan",25,2,"F","INC","JHALAWAR-BARAN",43.16,41.28,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11800000,45700000
3001,"PREM DAS RAI","Sikkim",1,1,"M","SDF","SIKKIM",63.3,33.71,1,3001,"PREM DAS RAI",1,1,"SDF","SIKKIM",52.98,13.51,0,0,5245191,13400000
3001,"KHARANANDA UPRETI","Sikkim",1,2,"M","INC","SIKKIM",29.59,27.74,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,666111,16600000
3101,"VENUGOPAL.P","Tamil_Nadu",1,1,"M","ADMK","THIRUVALLUR",43.35,3.73,1,3101,"VENUGOPAL.P.(DR)",1,1,"ADMK","THIRUVALLUR",50.1,25.78,0,0,10000,NA
3101,"GAYATHRI.S","Tamil_Nadu",1,2,"F","DMK","THIRUVALLUR",39.62,26.62,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2270000,28600000
3102,"ELANGOVAN T.K.S","Tamil_Nadu",2,1,"M","DMK","CHENNAI NORTH",42.59,2.9,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2368645,5e+06
3102,"PANDIAN. D","Tamil_Nadu",2,2,"M","CPI","CHENNAI NORTH",39.69,29.63,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23616,NA
3103,"RAJENDRAN C","Tamil_Nadu",3,1,"M","ADMK","CHENNAI SOUTH",42.38,4.52,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1837844,24800000
3103,"BHARATHY R.S.","Tamil_Nadu",3,2,"M","DMK","CHENNAI SOUTH",37.86,28.61,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2726697,19900000
3104,"DAYANIDHI MARAN","Tamil_Nadu",4,1,"M","DMK","CHENNAI CENTRAL",46.82,5.48,1,3104,"DAYANIDHI MARAN",4,2,"DMK","CHENNAI CENTRAL",35.28,21.19,0,0,NA,NA
3104,"MOGAMED ALI JINNAH S.M.K.","Tamil_Nadu",4,2,"M","ADMK","CHENNAI CENTRAL",41.34,34.96,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
3105,"BAALU T R","Tamil_Nadu",5,1,"M","DMK","SRIPERUMBUDUR",44.41,3.15,1,31030,"BAALU.T.R",30,2,"DMK","THANJAVUR",36.18,30.39,0,0,14900000,28800000
3105,"MOORTHY A K","Tamil_Nadu",5,2,"M","PMK","SRIPERUMBUDUR",41.26,30.61,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2897595,14500000
3106,"VISWANATHAN.P","Tamil_Nadu",6,1,"M","INC","KANCHEEPURAM",41.97,1.67,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1610921,4015800
3106,"RAMAKRISHNAN.DR.E","Tamil_Nadu",6,2,"M","ADMK","KANCHEEPURAM",40.3,27.14,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3599693,1.2e+07
3107,"JAGATHRAKSHAKAN","Tamil_Nadu",7,1,"M","DMK","ARAKKONAM",48.65,12.87,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6079699,3.9e+07
3107,"VELU R","Tamil_Nadu",7,2,"M","PMK","ARAKKONAM",35.78,26.16,1,3107,"VELU, R.",7,3,"PMK","ARAKKONAM",21.46,16.29,1,0,1651733,NA
3108,"ABDUL RAHMAN","Tamil_Nadu",8,1,"M","DMK","VELLORE",49.82,14.84,1,3108,"ABDUL RAHMAN, M.",8,3,"IUML","VELLORE",21.12,18.9,0,0,2998096,9549032
3108,"VASU  L K M B","Tamil_Nadu",8,2,"M","ADMK","VELLORE",34.98,26.31,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2394707,5300000
3109,"SUGAVANAM. E.G.","Tamil_Nadu",9,1,"M","DMK","KRISHNAGIRI",44.64,10.18,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
